generated_tokens,gamma,delta,green_fraction,z_score,p_value,prediction
75,0.5,5.0,1.0,8.660254037844386,0.0,True
80,0.5,5.0,1.0,8.94427190999916,0.0,True
85,0.5,5.0,1.0,9.219544457292887,0.0,True
90,0.5,5.0,1.0,9.486832980505138,0.0,True
95,0.5,5.0,0.9894736842105263,9.541598674391933,0.0,True
100,0.5,5.0,0.99,9.8,0.0,True
105,0.5,5.0,0.9809523809523809,9.856590736780186,0.0,True
110,0.5,5.0,0.9818181818181818,10.106703446003278,0.0,True
115,0.5,5.0,0.9826086956521739,10.350803371467483,0.0,True
120,0.5,5.0,0.9833333333333333,10.589302778433211,0.0,True
125,0.5,5.0,0.984,10.822569011098981,0.0,True
130,0.5,5.0,0.9846153846153847,11.05093104326857,0.0,True
135,0.5,5.0,0.9851851851851852,11.274684852292703,0.0,True
140,0.5,5.0,0.9857142857142858,11.494097864307825,0.0,True
145,0.5,5.0,0.9862068965517241,11.709412659377335,0.0,True
150,0.5,5.0,0.9866666666666667,11.9208500815448,0.0,True
155,0.5,5.0,0.9870967741935484,12.128611866427732,0.0,True
160,0.5,5.0,0.9875,12.33288287465668,0.0,True
165,0.5,5.0,0.9878787878787879,12.53383300100052,0.0,True
170,0.5,5.0,0.9823529411764705,12.578225817096873,0.0,True
175,0.5,5.0,0.9828571428571429,12.77519918771188,0.0,True
180,0.5,5.0,0.9833333333333333,12.969194269498779,0.0,True
185,0.5,5.0,0.9837837837837838,13.160341735479157,0.0,True
190,0.5,5.0,0.9842105263157894,13.348763002024215,0.0,True
195,0.5,5.0,0.9846153846153847,13.534571119345282,0.0,True
200,0.5,5.0,0.98,13.576450198781712,0.0,True
205,0.5,5.0,0.9804878048780488,13.75907682666069,0.0,True
210,0.5,5.0,0.9761904761904762,13.801311186847085,0.0,True
5,0.75,5.0,1.0,1.2909944487358056,0.09835280122947343,False
10,0.75,5.0,1.0,1.8257418583505538,0.0339445774309145,False
15,0.75,5.0,1.0,2.23606797749979,0.012673659338734211,False
20,0.75,5.0,1.0,2.581988897471611,0.004911637253759649,False
25,0.75,5.0,1.0,2.8867513459481287,0.0019462085613892732,False
30,0.75,5.0,1.0,3.162277660168379,0.0007827011290012509,False
35,0.75,5.0,0.9428571428571428,2.6349301969610397,0.004207729369001045,False
40,0.75,5.0,0.95,2.9211869733608857,0.0017435024460706883,False
45,0.75,5.0,0.9555555555555556,3.1844529735483205,0.0007251393654132965,False
50,0.75,5.0,0.96,3.4292856398964493,0.0003025861312691003,False
55,0.75,5.0,0.9636363636363636,3.6589450375591577,0.00012662782146133367,False
60,0.75,5.0,0.9666666666666667,3.8758511609996353,5.312631067222462e-05,False
65,0.75,5.0,0.9692307692307692,4.0818547820247675,2.233885549718373e-05,True
70,0.75,5.0,0.9714285714285714,4.278406467922596,9.411802762482324e-06,True
75,0.75,5.0,0.9733333333333334,4.466666666666667,3.972388603390442e-06,True
80,0.75,5.0,0.975,4.6475800154489,1.679259164610869e-06,True
85,0.75,5.0,0.9764705882352941,4.821927041355651,7.108897595031749e-07,True
90,0.75,5.0,0.9777777777777777,4.990361079491514,3.0133265127574305e-07,True
95,0.75,5.0,0.9789473684210527,5.153435236504103,1.2787871406239049e-07,True
100,0.75,5.0,0.98,5.3116224765445565,5.432675487249128e-08,True
105,0.75,5.0,0.9809523809523809,5.465330847244407,2.3102210477965457e-08,True
110,0.75,5.0,0.9818181818181818,5.614915202144439,9.832933134390487e-09,True
115,0.75,5.0,0.9826086956521739,5.760686352022371,4.18862911022444e-09,True
120,0.75,5.0,0.9833333333333333,5.902918298980975,1.7856358613954626e-09,True
125,0.75,5.0,0.984,6.04185402008357,7.617664277148606e-10,True
130,0.75,5.0,0.9846153846153847,6.177710139210367,3.251898750278315e-10,True
135,0.75,5.0,0.9851851851851852,6.310680736499406,1.3890533168137154e-10,True
140,0.75,5.0,0.9857142857142858,6.440940481460319,5.936773295189823e-11,True
145,0.75,5.0,0.9862068965517241,6.568647230349763,2.538724785949853e-11,True
150,0.75,5.0,0.9866666666666667,6.69394419523265,1.0861755939117756e-11,True
155,0.75,5.0,0.9870967741935484,6.816961767674474,4.649280960222768e-12,True
160,0.75,5.0,0.9875,6.937819061732104,1.9910739723627557e-12,True
5,0.75,5.0,1.0,1.2909944487358056,0.09835280122947343,False
10,0.75,5.0,1.0,1.8257418583505538,0.0339445774309145,False
15,0.75,5.0,1.0,2.23606797749979,0.012673659338734211,False
20,0.75,5.0,1.0,2.581988897471611,0.004911637253759649,False
25,0.75,5.0,1.0,2.8867513459481287,0.0019462085613892732,False
30,0.75,5.0,1.0,3.162277660168379,0.0007827011290012509,False
35,0.75,5.0,1.0,3.4156502553198664,0.00031814957062015203,False
40,0.75,5.0,1.0,3.6514837167011076,0.00013036481642769715,False
45,0.75,5.0,1.0,3.872983346207417,5.3755588364734486e-05,False
50,0.75,5.0,1.0,4.08248290463863,2.2278545302012454e-05,True
55,0.75,5.0,1.0,4.281744192888376,9.27170407649669e-06,True
60,0.75,5.0,1.0,4.47213595499958,3.8721082155079856e-06,True
65,0.75,5.0,1.0,4.654746681256314,1.6218963387881757e-06,True
70,0.75,5.0,1.0,4.83045891539648,6.810936049594929e-07,True
75,0.75,5.0,0.9866666666666667,4.733333333333333,1.104311644350986e-06,True
80,0.75,5.0,0.9875,4.905778905196061,4.6528651487243167e-07,True
85,0.75,5.0,0.9882352941176471,5.0724167577897115,1.9639748716215877e-07,True
90,0.75,5.0,0.9888888888888889,5.233793327271588,8.303306531232124e-08,True
95,0.75,5.0,0.9894736842105263,5.39037478760774,3.515544566567996e-08,True
100,0.75,5.0,0.99,5.5425625842204065,1.490384071711759e-08,True
105,0.75,5.0,0.9809523809523809,5.465330847244407,2.3102210477965457e-08,True
110,0.75,5.0,0.9818181818181818,5.614915202144439,9.832933134390487e-09,True
115,0.75,5.0,0.9826086956521739,5.760686352022371,4.18862911022444e-09,True
120,0.75,5.0,0.9833333333333333,5.902918298980975,1.7856358613954626e-09,True
125,0.75,5.0,0.984,6.04185402008357,7.617664277148606e-10,True
130,0.75,5.0,0.9846153846153847,6.177710139210367,3.251898750278315e-10,True
135,0.75,5.0,0.9851851851851852,6.310680736499406,1.3890533168137154e-10,True
140,0.75,5.0,0.9857142857142858,6.440940481460319,5.936773295189823e-11,True
145,0.75,5.0,0.9862068965517241,6.568647230349763,2.538724785949853e-11,True
150,0.75,5.0,0.9866666666666667,6.69394419523265,1.0861755939117756e-11,True
155,0.75,5.0,0.9806451612903225,6.631466209370407,1.6618484366404118e-11,True
160,0.75,5.0,0.98125,6.7552448758970485,7.12963021953783e-12,True
165,0.75,5.0,0.9818181818181818,6.87683859712507,3.0597746558669314e-12,True
170,0.75,5.0,0.9823529411764705,6.996357595766753,1.3135048604340227e-12,True
175,0.75,5.0,0.9828571428571429,7.113903221693352,5.639932965095795e-13,True
180,0.75,5.0,0.9833333333333333,7.229568912920512,2.4225066397320916e-13,True
185,0.75,5.0,0.9837837837837838,7.343441027619553,1.0413891970983968e-13,True
190,0.75,5.0,0.9842105263157894,7.45559956759218,4.474198789239381e-14,True
195,0.75,5.0,0.9846153846153847,7.566118809941717,1.9206858326015208e-14,True
200,0.75,5.0,0.985,7.675067860720625,8.215650382226158e-15,True
205,0.75,5.0,0.9853658536585366,7.782511141964188,3.552713678800501e-15,True
210,0.75,5.0,0.9809523809523809,7.7291450070290795,5.440092820663267e-15,True
5,0.75,5.0,1.0,1.2909944487358056,0.09835280122947343,False
10,0.75,5.0,1.0,1.8257418583505538,0.0339445774309145,False
15,0.75,5.0,1.0,2.23606797749979,0.012673659338734211,False
20,0.75,5.0,1.0,2.581988897471611,0.004911637253759649,False
25,0.75,5.0,1.0,2.8867513459481287,0.0019462085613892732,False
30,0.75,5.0,1.0,3.162277660168379,0.0007827011290012509,False
35,0.75,5.0,1.0,3.4156502553198664,0.00031814957062015203,False
40,0.75,5.0,1.0,3.6514837167011076,0.00013036481642769715,False
45,0.75,5.0,1.0,3.872983346207417,5.3755588364734486e-05,False
50,0.75,5.0,1.0,4.08248290463863,2.2278545302012454e-05,True
55,0.75,5.0,1.0,4.281744192888376,9.27170407649669e-06,True
60,0.75,5.0,1.0,4.47213595499958,3.8721082155079856e-06,True
65,0.75,5.0,1.0,4.654746681256314,1.6218963387881757e-06,True
70,0.75,5.0,1.0,4.83045891539648,6.810936049594929e-07,True
75,0.75,5.0,1.0,5.0,2.866515718125129e-07,True
80,0.75,5.0,1.0,5.163977794943222,1.2087819412087697e-07,True
85,0.75,5.0,1.0,5.322906474223771,5.106112854758038e-08,True
90,0.75,5.0,1.0,5.477225575051661,2.1602315269930727e-08,True
95,0.75,5.0,1.0,5.627314338711377,9.15184994454421e-09,True
100,0.75,5.0,1.0,5.773502691896257,3.882018262402198e-09,True
105,0.75,5.0,1.0,5.916079783099615,1.6485266485233296e-09,True
110,0.75,5.0,1.0,6.0553007081949835,7.007779911916145e-10,True
115,0.75,5.0,1.0,6.191391873668904,2.981761504372571e-10,True
120,0.75,5.0,1.0,6.324555320336758,1.269814253745949e-10,True
125,0.75,5.0,1.0,6.454972243679028,5.411937564758773e-11,True
130,0.75,5.0,1.0,6.582805886043833,2.308264690498163e-11,True
135,0.75,5.0,1.0,6.7082039324993685,9.851675031313789e-12,True
140,0.75,5.0,1.0,6.831300510639733,4.207412196421956e-12,True
145,0.75,5.0,1.0,6.95221787153807,1.7978951660779785e-12,True
150,0.75,5.0,1.0,7.071067811865475,7.687184222504584e-13,True
155,0.75,5.0,1.0,7.187952884282609,3.2884805989397137e-13,True
160,0.75,5.0,1.0,7.302967433402215,1.4077627952246985e-13,True
165,0.75,5.0,1.0,7.416198487095663,6.0285110237146e-14,True
170,0.75,5.0,1.0,7.5277265270908105,2.5757174171303632e-14,True
175,0.75,5.0,1.0,7.637626158259734,1.1102230246251565e-14,True
180,0.75,5.0,1.0,7.745966692414834,4.6629367034256575e-15,True
185,0.75,5.0,1.0,7.852812659593164,1.9984014443252818e-15,True
190,0.75,5.0,1.0,7.958224257542214,8.881784197001252e-16,True
195,0.75,5.0,1.0,8.062257748298551,4.440892098500626e-16,True
200,0.75,5.0,1.0,8.16496580927726,2.220446049250313e-16,True
205,0.75,5.0,1.0,8.266397845091495,0.0,True
210,0.75,5.0,1.0,8.366600265340756,0.0,True
5,0.75,5.0,1.0,1.2909944487358056,0.09835280122947343,False
10,0.75,5.0,1.0,1.8257418583505538,0.0339445774309145,False
15,0.75,5.0,1.0,2.23606797749979,0.012673659338734211,False
20,0.75,5.0,1.0,2.581988897471611,0.004911637253759649,False
25,0.75,5.0,1.0,2.8867513459481287,0.0019462085613892732,False
30,0.75,5.0,1.0,3.162277660168379,0.0007827011290012509,False
35,0.75,5.0,1.0,3.4156502553198664,0.00031814957062015203,False
40,0.75,5.0,1.0,3.6514837167011076,0.00013036481642769715,False
45,0.75,5.0,1.0,3.872983346207417,5.3755588364734486e-05,False
50,0.75,5.0,1.0,4.08248290463863,2.2278545302012454e-05,True
55,0.75,5.0,1.0,4.281744192888376,9.27170407649669e-06,True
60,0.75,5.0,1.0,4.47213595499958,3.8721082155079856e-06,True
5,0.75,5.0,1.0,1.2909944487358056,0.09835280122947343,False
10,0.75,5.0,1.0,1.8257418583505538,0.0339445774309145,False
15,0.75,5.0,1.0,2.23606797749979,0.012673659338734211,False
20,0.75,5.0,1.0,2.581988897471611,0.004911637253759649,False
25,0.75,5.0,1.0,2.8867513459481287,0.0019462085613892732,False
30,0.75,5.0,0.9666666666666667,2.7406406388125952,0.0030659766520406695,False
35,0.75,5.0,0.9714285714285714,3.025290226140453,0.0012419732338426748,False
40,0.75,5.0,0.975,3.2863353450309964,0.0005075004735565214,False
45,0.75,5.0,0.9777777777777777,3.5287181598778687,0.00020878879985342103,False
50,0.75,5.0,0.98,3.7558842722675396,8.636525148408847e-05,False
55,0.75,5.0,0.9818181818181818,3.970344615223767,3.588437475821049e-05,False
60,0.75,5.0,0.9833333333333333,4.173993557999607,1.4965311111447832e-05,True
65,0.75,5.0,0.9846153846153847,4.368300731640541,6.260849662487189e-06,True
70,0.75,5.0,0.9857142857142858,4.554432691659538,2.6263569739004566e-06,True
75,0.75,5.0,0.9866666666666667,4.733333333333333,1.104311644350986e-06,True
80,0.75,5.0,0.9875,4.905778905196061,4.6528651487243167e-07,True
85,0.75,5.0,0.9764705882352941,4.821927041355651,7.108897595031749e-07,True
90,0.75,5.0,0.9777777777777777,4.990361079491514,3.0133265127574305e-07,True
95,0.75,5.0,0.9789473684210527,5.153435236504103,1.2787871406239049e-07,True
100,0.75,5.0,0.98,5.3116224765445565,5.432675487249128e-08,True
105,0.75,5.0,0.9809523809523809,5.465330847244407,2.3102210477965457e-08,True
110,0.75,5.0,0.9818181818181818,5.614915202144439,9.832933134390487e-09,True
115,0.75,5.0,0.9826086956521739,5.760686352022371,4.18862911022444e-09,True
120,0.75,5.0,0.9833333333333333,5.902918298980975,1.7856358613954626e-09,True
125,0.75,5.0,0.984,6.04185402008357,7.617664277148606e-10,True
130,0.75,5.0,0.9846153846153847,6.177710139210367,3.251898750278315e-10,True
135,0.75,5.0,0.9851851851851852,6.310680736499406,1.3890533168137154e-10,True
140,0.75,5.0,0.9857142857142858,6.440940481460319,5.936773295189823e-11,True
145,0.75,5.0,0.9862068965517241,6.568647230349763,2.538724785949853e-11,True
150,0.75,5.0,0.98,6.505382386916237,3.874800480474505e-11,True
155,0.75,5.0,0.9806451612903225,6.631466209370407,1.6618484366404118e-11,True
160,0.75,5.0,0.98125,6.7552448758970485,7.12963021953783e-12,True
165,0.75,5.0,0.9818181818181818,6.87683859712507,3.0597746558669314e-12,True
170,0.75,5.0,0.9823529411764705,6.996357595766753,1.3135048604340227e-12,True
175,0.75,5.0,0.9828571428571429,7.113903221693352,5.639932965095795e-13,True
180,0.75,5.0,0.9777777777777777,7.0574363197557375,8.479883462086946e-13,True
185,0.75,5.0,0.9783783783783784,7.173650483628349,3.6504133049675147e-13,True
190,0.75,5.0,0.9789473684210527,7.288058004275501,1.5720758028692217e-13,True
195,0.75,5.0,0.9794871794871794,7.400739163822772,6.772360450213455e-14,True
200,0.75,5.0,0.98,7.511768544535079,2.90878432451791e-14,True
205,0.75,5.0,0.9804878048780488,7.6212155742550864,1.2545520178264269e-14,True
210,0.75,5.0,0.9809523809523809,7.7291450070290795,5.440092820663267e-15,True
5,0.75,5.0,1.0,1.2909944487358056,0.09835280122947343,False
10,0.75,5.0,1.0,1.8257418583505538,0.0339445774309145,False
15,0.75,5.0,1.0,2.23606797749979,0.012673659338734211,False
20,0.75,5.0,1.0,2.581988897471611,0.004911637253759649,False
25,0.75,5.0,1.0,2.8867513459481287,0.0019462085613892732,False
30,0.75,5.0,1.0,3.162277660168379,0.0007827011290012509,False
35,0.75,5.0,1.0,3.4156502553198664,0.00031814957062015203,False
40,0.75,5.0,1.0,3.6514837167011076,0.00013036481642769715,False
45,0.75,5.0,1.0,3.872983346207417,5.3755588364734486e-05,False
50,0.75,5.0,1.0,4.08248290463863,2.2278545302012454e-05,True
55,0.75,5.0,1.0,4.281744192888376,9.27170407649669e-06,True
60,0.75,5.0,0.9833333333333333,4.173993557999607,1.4965311111447832e-05,True
65,0.75,5.0,0.9846153846153847,4.368300731640541,6.260849662487189e-06,True
70,0.75,5.0,0.9857142857142858,4.554432691659538,2.6263569739004566e-06,True
75,0.75,5.0,0.9866666666666667,4.733333333333333,1.104311644350986e-06,True
80,0.75,5.0,0.9875,4.905778905196061,4.6528651487243167e-07,True
85,0.75,5.0,0.9882352941176471,5.0724167577897115,1.9639748716215877e-07,True
90,0.75,5.0,0.9888888888888889,5.233793327271588,8.303306531232124e-08,True
95,0.75,5.0,0.9894736842105263,5.39037478760774,3.515544566567996e-08,True
100,0.75,5.0,0.99,5.5425625842204065,1.490384071711759e-08,True
105,0.75,5.0,0.9904761904761905,5.6907053151720115,6.325784340788232e-09,True
110,0.75,5.0,0.990909090909091,5.835107955169711,2.68778754808352e-09,True
115,0.75,5.0,0.991304347826087,5.976039112845637,1.1431406932160826e-09,True
120,0.75,5.0,0.9916666666666667,6.1137368096588665,4.866238523248967e-10,True
125,0.75,5.0,0.992,6.248413131881299,2.073219373954771e-10,True
130,0.75,5.0,0.9923076923076923,6.3802580126271,8.83949580199328e-11,True
135,0.75,5.0,0.9925925925925926,6.509442334499387,3.771516432493627e-11,True
140,0.75,5.0,0.9928571428571429,6.636120496050026,1.6102341682255883e-11,True
145,0.75,5.0,0.993103448275862,6.760432550943917,6.87894186057747e-12,True
150,0.75,5.0,0.9933333333333333,6.882506003549063,2.940425680719727e-12,True
155,0.75,5.0,0.9935483870967742,7.002457325978542,1.2575496199929148e-12,True
160,0.75,5.0,0.9875,6.937819061732104,1.9910739723627557e-12,True
165,0.75,5.0,0.9878787878787879,7.056625227115267,8.529843498195078e-13,True
170,0.75,5.0,0.9882352941176471,7.173480572874772,3.6559644200906405e-13,True
175,0.75,5.0,0.9885714285714285,7.288477533882146,1.567634910770721e-13,True
180,0.75,5.0,0.9888888888888889,7.401701506085286,6.727951529228449e-14,True
185,0.75,5.0,0.9891891891891892,7.513231571610757,2.886579864025407e-14,True
190,0.75,5.0,0.9894736842105263,7.6231411309088575,1.2434497875801753e-14,True
195,0.75,5.0,0.9897435897435898,7.7314984560606606,5.329070518200751e-15,True
200,0.75,5.0,0.99,7.8383671769061705,2.220446049250313e-15,True
205,0.75,5.0,0.9902439024390244,7.943806709673291,9.992007221626409e-16,True
210,0.75,5.0,0.9904761904761905,8.047872636184918,4.440892098500626e-16,True
5,0.75,5.0,1.0,1.2909944487358056,0.09835280122947343,False
10,0.75,5.0,1.0,1.8257418583505538,0.0339445774309145,False
15,0.75,5.0,1.0,2.23606797749979,0.012673659338734211,False
20,0.75,5.0,1.0,2.581988897471611,0.004911637253759649,False
25,0.75,5.0,1.0,2.8867513459481287,0.0019462085613892732,False
30,0.75,5.0,1.0,3.162277660168379,0.0007827011290012509,False
35,0.75,5.0,1.0,3.4156502553198664,0.00031814957062015203,False
40,0.75,5.0,1.0,3.6514837167011076,0.00013036481642769715,False
45,0.75,5.0,1.0,3.872983346207417,5.3755588364734486e-05,False
50,0.75,5.0,1.0,4.08248290463863,2.2278545302012454e-05,True
55,0.75,5.0,1.0,4.281744192888376,9.27170407649669e-06,True
60,0.75,5.0,1.0,4.47213595499958,3.8721082155079856e-06,True
65,0.75,5.0,1.0,4.654746681256314,1.6218963387881757e-06,True
70,0.75,5.0,1.0,4.83045891539648,6.810936049594929e-07,True
75,0.75,5.0,1.0,5.0,2.866515718125129e-07,True
80,0.75,5.0,1.0,5.163977794943222,1.2087819412087697e-07,True
85,0.75,5.0,1.0,5.322906474223771,5.106112854758038e-08,True
90,0.75,5.0,1.0,5.477225575051661,2.1602315269930727e-08,True
95,0.75,5.0,1.0,5.627314338711377,9.15184994454421e-09,True
100,0.75,5.0,1.0,5.773502691896257,3.882018262402198e-09,True
105,0.75,5.0,1.0,5.916079783099615,1.6485266485233296e-09,True
110,0.75,5.0,1.0,6.0553007081949835,7.007779911916145e-10,True
115,0.75,5.0,1.0,6.191391873668904,2.981761504372571e-10,True
120,0.75,5.0,1.0,6.324555320336758,1.269814253745949e-10,True
125,0.75,5.0,1.0,6.454972243679028,5.411937564758773e-11,True
130,0.75,5.0,1.0,6.582805886043833,2.308264690498163e-11,True
135,0.75,5.0,1.0,6.7082039324993685,9.851675031313789e-12,True
140,0.75,5.0,1.0,6.831300510639733,4.207412196421956e-12,True
145,0.75,5.0,1.0,6.95221787153807,1.7978951660779785e-12,True
150,0.75,5.0,1.0,7.071067811865475,7.687184222504584e-13,True
155,0.75,5.0,1.0,7.187952884282609,3.2884805989397137e-13,True
160,0.75,5.0,1.0,7.302967433402215,1.4077627952246985e-13,True
165,0.75,5.0,1.0,7.416198487095663,6.0285110237146e-14,True
170,0.75,5.0,1.0,7.5277265270908105,2.5757174171303632e-14,True
175,0.75,5.0,1.0,7.637626158259734,1.1102230246251565e-14,True
180,0.75,5.0,1.0,7.745966692414834,4.6629367034256575e-15,True
185,0.75,5.0,1.0,7.852812659593164,1.9984014443252818e-15,True
5,0.75,5.0,1.0,1.2909944487358056,0.09835280122947343,False
10,0.75,5.0,1.0,1.8257418583505538,0.0339445774309145,False
15,0.75,5.0,1.0,2.23606797749979,0.012673659338734211,False
20,0.75,5.0,1.0,2.581988897471611,0.004911637253759649,False
25,0.75,5.0,1.0,2.8867513459481287,0.0019462085613892732,False
30,0.75,5.0,1.0,3.162277660168379,0.0007827011290012509,False
35,0.75,5.0,1.0,3.4156502553198664,0.00031814957062015203,False
40,0.75,5.0,1.0,3.6514837167011076,0.00013036481642769715,False
45,0.75,5.0,1.0,3.872983346207417,5.3755588364734486e-05,False
50,0.75,5.0,1.0,4.08248290463863,2.2278545302012454e-05,True
55,0.75,5.0,1.0,4.281744192888376,9.27170407649669e-06,True
60,0.75,5.0,1.0,4.47213595499958,3.8721082155079856e-06,True
65,0.75,5.0,1.0,4.654746681256314,1.6218963387881757e-06,True
70,0.75,5.0,1.0,4.83045891539648,6.810936049594929e-07,True
75,0.75,5.0,1.0,5.0,2.866515718125129e-07,True
80,0.75,5.0,1.0,5.163977794943222,1.2087819412087697e-07,True
85,0.75,5.0,0.9882352941176471,5.0724167577897115,1.9639748716215877e-07,True
90,0.75,5.0,0.9888888888888889,5.233793327271588,8.303306531232124e-08,True
95,0.75,5.0,0.9894736842105263,5.39037478760774,3.515544566567996e-08,True
100,0.75,5.0,0.99,5.5425625842204065,1.490384071711759e-08,True
105,0.75,5.0,0.9904761904761905,5.6907053151720115,6.325784340788232e-09,True
110,0.75,5.0,0.990909090909091,5.835107955169711,2.68778754808352e-09,True
115,0.75,5.0,0.991304347826087,5.976039112845637,1.1431406932160826e-09,True
120,0.75,5.0,0.9916666666666667,6.1137368096588665,4.866238523248967e-10,True
125,0.75,5.0,0.992,6.248413131881299,2.073219373954771e-10,True
130,0.75,5.0,0.9923076923076923,6.3802580126271,8.83949580199328e-11,True
135,0.75,5.0,0.9925925925925926,6.509442334499387,3.771516432493627e-11,True
140,0.75,5.0,0.9928571428571429,6.636120496050026,1.6102341682255883e-11,True
145,0.75,5.0,0.993103448275862,6.760432550943917,6.87894186057747e-12,True
150,0.75,5.0,0.9933333333333333,6.882506003549063,2.940425680719727e-12,True
155,0.75,5.0,0.9935483870967742,7.002457325978542,1.2575496199929148e-12,True
160,0.75,5.0,0.99375,7.12039324756716,5.381251000358134e-13,True
165,0.75,5.0,0.9939393939393939,7.236411857105465,2.3037127760972e-13,True
170,0.75,5.0,0.9941176470588236,7.350603549982791,9.85878045867139e-14,True
175,0.75,5.0,0.9942857142857143,7.46305184607094,4.218847493575595e-14,True
180,0.75,5.0,0.9944444444444445,7.57383409925006,1.8096635301390052e-14,True
185,0.75,5.0,0.9945945945945946,7.68302211560196,7.771561172376096e-15,True
190,0.75,5.0,0.9947368421052631,7.790682694225536,3.3306690738754696e-15,True
195,0.75,5.0,0.9948717948717949,7.896878102179605,1.4432899320127035e-15,True
200,0.75,5.0,0.995,8.001666493091715,6.661338147750939e-16,True
205,0.75,5.0,0.9951219512195122,8.105102277382393,2.220446049250313e-16,True
210,0.75,5.0,0.9952380952380953,8.207236450762837,1.1102230246251565e-16,True
5,0.9,5.0,1.0,0.74535599249993,0.22802827012512794,False
10,0.9,5.0,1.0,1.0540925533894598,0.14592027257189422,False
5,0.9,5.0,1.0,0.74535599249993,0.22802827012512794,False
10,0.9,5.0,0.9,0.0,0.5,False
15,0.9,5.0,0.9333333333333333,0.4303314829119353,0.3334772643464097,False
20,0.9,5.0,0.95,0.74535599249993,0.22802827012512794,False
25,0.9,5.0,0.96,1.0000000000000002,0.15865525393145696,False
30,0.9,5.0,0.9666666666666667,1.2171612389003692,0.11177143728566019,False
35,0.9,5.0,0.9428571428571428,0.8451542547285167,0.19901235975346887,False
40,0.9,5.0,0.95,1.0540925533894598,0.14592027257189422,False
45,0.9,5.0,0.9555555555555556,1.2422599874998832,0.10707032657634019,False
50,0.9,5.0,0.96,1.4142135623730951,0.0786496035251425,False
55,0.9,5.0,0.9636363636363636,1.5731330124142318,0.05784401114975468,False
60,0.9,5.0,0.9666666666666667,1.7213259316477412,0.042595848217939714,False
65,0.9,5.0,0.9692307692307692,1.860521018838127,0.03140592375804929,False
70,0.9,5.0,0.9714285714285714,1.9920476822239896,0.02318291321892252,False
75,0.9,5.0,0.96,1.7320508075688776,0.041632258331775196,False
80,0.9,5.0,0.9625,1.8633899812498251,0.0312037092843529,False
85,0.9,5.0,0.9647058823529412,1.988529196671015,0.02337659662402558,False
90,0.9,5.0,0.9555555555555556,1.7568209223157665,0.03947416885800048,False
95,0.9,5.0,0.9578947368421052,1.8809603121561158,0.02998865891226421,False
100,0.9,5.0,0.96,2.0000000000000004,0.02275013194817921,False
105,0.9,5.0,0.9619047619047619,2.1144501580551553,0.017238418752207663,False
110,0.9,5.0,0.9636363636363636,2.2247460415730487,0.013049145770653525,False
115,0.9,5.0,0.9652173913043478,2.331262020600785,0.009869773784969116,False
120,0.9,5.0,0.9666666666666667,2.4343224778007384,0.007459848152910897,False
125,0.9,5.0,0.968,2.5342103744997617,0.005635052424641573,False
130,0.9,5.0,0.9615384615384616,2.3388213848187447,0.009672339744009717,False
135,0.9,5.0,0.9555555555555556,2.151657414559676,0.01571217326089125,False
140,0.9,5.0,0.9571428571428572,2.2537446792760445,0.012106117418642759,False
145,0.9,5.0,0.9586206896551724,2.3529552625226327,0.009312437372682503,False
150,0.9,5.0,0.96,2.4494897427831783,0.00715293921771476,False
155,0.9,5.0,0.9612903225806452,2.5435278748579133,0.0054869650276442306,False
160,0.9,5.0,0.9625,2.63523138347365,0.004203997288624639,False
165,0.9,5.0,0.9575757575757575,2.4652466565114897,0.006845948082691233,False
170,0.9,5.0,0.9529411764705882,2.3008949665421117,0.0106987843484595,False
175,0.9,5.0,0.9542857142857143,2.393774995725106,0.008337987630233967,False
180,0.9,5.0,0.9555555555555556,2.4845199749997664,0.006486311499521724,False
185,0.9,5.0,0.9567567567567568,2.5732511773283275,0.005037403057172707,False
190,0.9,5.0,0.9578947368421052,2.6600795837367097,0.0039061094904636606,False
195,0.9,5.0,0.958974358974359,2.7451070171511596,0.0030245584016274085,False
200,0.9,5.0,0.96,2.8284271247461903,0.0023388674905235884,False
205,0.9,5.0,0.9560975609756097,2.6773161337833833,0.003710728679889974,False
210,0.9,5.0,0.9571428571428572,2.7602622373694174,0.00288774904465261,False
5,0.9,5.0,1.0,0.74535599249993,0.22802827012512794,False
10,0.9,5.0,1.0,1.0540925533894598,0.14592027257189422,False
15,0.9,5.0,1.0,1.2909944487358058,0.09835280122947343,False
20,0.9,5.0,1.0,1.49071198499986,0.06801856405707185,False
25,0.9,5.0,1.0,1.666666666666667,0.047790352272814696,False
30,0.9,5.0,1.0,1.8257418583505538,0.0339445774309145,False
35,0.9,5.0,1.0,1.972026594366539,0.024303285336717884,False
40,0.9,5.0,1.0,2.1081851067789197,0.017507490509831247,False
45,0.9,5.0,1.0,2.23606797749979,0.012673659338734211,False
50,0.9,5.0,1.0,2.3570226039551585,0.009211062727049524,False
55,0.9,5.0,1.0,2.472066162365221,0.006716732602885855,False
60,0.9,5.0,1.0,2.5819888974716116,0.004911637253759649,False
65,0.9,5.0,1.0,2.68741924943285,0.0036003255224522634,False
70,0.9,5.0,1.0,2.7888667551135855,0.002644641071146925,False
75,0.9,5.0,1.0,2.886751345948129,0.0019462085613892732,False
80,0.9,5.0,1.0,2.98142396999972,0.001434556396038289,False
85,0.9,5.0,1.0,3.073181485764296,0.0010589482119882643,False
90,0.9,5.0,1.0,3.1622776601683795,0.0007827011290012509,False
