generated_tokens,gamma,delta,green_fraction,z_score,p_value,prediction
160,0.25,1.0,0.475,6.572670690061993,2.471034488138457e-11,True
165,0.25,1.0,0.4787878787878787,6.78694528212997,5.72664138331902e-12,True
170,0.25,1.0,0.4764705882352941,6.819234618658734,4.576339307504895e-12,True
175,0.25,1.0,0.48,7.026616065598955,1.0580425424677742e-12,True
180,0.25,1.0,0.4833333333333333,7.229568912920512,2.422506639732092e-13,True
185,0.25,1.0,0.4810810810810811,7.258545755623952,1.9562129693895258e-13,True
190,0.25,1.0,0.4736842105263157,7.120516440958824,5.375699885235008e-13,True
195,0.25,1.0,0.4666666666666667,6.98729004852541,1.4012124793794099e-12,True
200,0.25,1.0,0.465,7.021870595978444,1.0945688799779418e-12,True
5,0.25,1.0,0.2,-0.2581988897471611,0.6018732926311803,False
10,0.25,1.0,0.4,1.095445115010332,0.1366608391461491,False
15,0.25,1.0,0.5333333333333333,2.5342103744997617,0.0056350524246415,False
20,0.25,1.0,0.45,2.065591117977289,0.0194335519062086,False
25,0.25,1.0,0.48,2.6558112382722783,0.0039558943403557,False
30,0.25,1.0,0.4333333333333333,2.3190036174568114,0.0101974200916878,False
35,0.25,1.0,0.4857142857142857,3.2204702407301595,0.0006399023965153,False
40,0.25,1.0,0.45,2.9211869733608857,0.0017435024460706,False
45,0.25,1.0,0.4888888888888889,3.700850753042643,0.0001074389185953,False
50,0.25,1.0,0.48,3.75588427226754,8.636525148408847e-05,False
55,0.25,1.0,0.4545454545454545,3.503245248726853,0.0002298130347002,False
60,0.25,1.0,0.45,3.5777087639996634,0.0001733096755673,False
65,0.25,1.0,0.4461538461538462,3.652185857601108,0.0001300087908986,False
70,0.25,1.0,0.4142857142857143,3.1743015729748296,0.0007509877372935,False
75,0.25,1.0,0.3866666666666666,2.7333333333333334,0.0031348422607054,False
80,0.25,1.0,0.3625,2.32379000772445,0.0100683757751731,False
85,0.25,1.0,0.3647058823529411,2.442274735232083,0.0072975174596583,False
90,0.25,1.0,0.3555555555555555,2.3126063539107014,0.0103721459370581,False
95,0.25,1.0,0.3894736842105263,3.1394490521231893,0.0008463292254843,False
100,0.25,1.0,0.4,3.4641016151377544,0.0002660027525696,False
105,0.25,1.0,0.4,3.5496478698597693,0.000192873377841,False
110,0.25,1.0,0.3909090909090909,3.412987671891718,0.000321274244022,False
115,0.25,1.0,0.3826086956521739,3.2841296025548097,0.0005114893384543,False
120,0.25,1.0,0.3666666666666666,2.951459149490488,0.0015813818951845,False
125,0.25,1.0,0.36,2.8401877872187726,0.002254349182452,False
130,0.25,1.0,0.3538461538461538,2.7343962911259,0.0031247389411631,False
135,0.25,1.0,0.3555555555555555,2.8323527714997336,0.0023103419816798,False
140,0.25,1.0,0.35,2.732520204255893,0.0031425908216922,False
145,0.25,1.0,0.3517241379310344,2.8288334787637663,0.0023359000150956,False
150,0.25,1.0,0.3533333333333333,2.9227080289043963,0.0017350086722526,False
155,0.25,1.0,0.3677419354838709,3.3852939390492285,0.0003555103564653,False
160,0.25,1.0,0.36875,3.468909530866052,0.000261287697562,False
165,0.25,1.0,0.3636363636363636,3.3709993123162105,0.0003744802238194,False
170,0.25,1.0,0.3764705882352941,3.80814400782241,7.000686530189704e-05,False
175,0.25,1.0,0.3828571428571428,4.058852758389459,2.4657197327693225e-05,True
180,0.25,1.0,0.3833333333333333,4.1311822359545785,1.8045116183751372e-05,True
185,0.25,1.0,0.4,4.711687595755898,1.228368982308936e-06,True
190,0.25,1.0,0.4,4.774934554525329,8.988285282729436e-07,True
195,0.25,1.0,0.3948717948717948,4.671975002860186,1.4915863613129687e-06,True
200,0.25,1.0,0.39,4.572380853195265,2.411067157592761e-06,True
5,0.25,1.0,0.8,2.840187787218772,0.002254349182452,False
10,0.25,1.0,0.8,4.016632088371218,2.951789024796536e-05,True
15,0.25,1.0,0.5333333333333333,2.5342103744997617,0.0056350524246415,False
20,0.25,1.0,0.5,2.581988897471611,0.0049116372537596,False
25,0.25,1.0,0.44,2.193931022920577,0.0141201843666503,False
30,0.25,1.0,0.4666666666666667,2.7406406388125952,0.0030659766520406,False
35,0.25,1.0,0.5142857142857142,3.610830269909573,0.0001526091813328,False
40,0.25,1.0,0.5,3.651483716701108,0.0001303648164276,False
45,0.25,1.0,0.5111111111111111,4.045115939372191,2.614861799843382e-05,True
50,0.25,1.0,0.54,4.735680169380811,1.0916082668899207e-06,True
55,0.25,1.0,0.509090909090909,4.437443981720681,4.551670119146145e-06,True
60,0.25,1.0,0.4833333333333333,4.173993557999607,1.4965311111447832e-05,True
65,0.25,1.0,0.4769230769230769,4.225077756832654,1.1942914476925637e-05,True
70,0.25,1.0,0.4571428571428571,4.002380244185654,3.1354205160760706e-05,True
75,0.25,1.0,0.48,4.6,2.112454702496436e-06,True
80,0.25,1.0,0.475,4.6475800154489,1.679259164610869e-06,True
85,0.25,1.0,0.4941176470588235,5.197661616006741,1.0090553059782793e-07,True
90,0.25,1.0,0.5111111111111111,5.720657822831735,5.305620387474619e-09,True
95,0.25,1.0,0.5052631578947369,5.745784114263195,4.574799206125135e-09,True
100,0.25,1.0,0.5,5.773502691896257,3.882018262402198e-09,True
105,0.25,1.0,0.4857142857142857,5.578018081208209,1.2163718698943173e-08,True
110,0.25,1.0,0.4909090909090909,5.835107955169711,2.68778754808352e-09,True
115,0.25,1.0,0.4869565217391304,5.868362732434004,2.200597704060669e-09,True
120,0.25,1.0,0.4833333333333333,5.902918298980975,1.7856358613954624e-09,True
125,0.25,1.0,0.496,6.351692687780163,1.0647926984574951e-10,True
130,0.25,1.0,0.5,6.582805886043833,2.308264690498163e-11,True
135,0.25,1.0,0.4962962962962963,6.608823133499378,1.9369394976820328e-11,True
140,0.25,1.0,0.4857142857142857,6.440940481460319,5.936773295189823e-11,True
145,0.25,1.0,0.4896551724137931,6.664539890646839,1.3274714660838072e-11,True
150,0.25,1.0,0.4933333333333333,6.882506003549063,2.940425680719727e-12,True
155,0.25,1.0,0.4838709677419355,6.724213988522441,8.827161224189695e-12,True
160,0.25,1.0,0.4875,6.937819061732104,1.991073972362756e-12,True
165,0.25,1.0,0.4848484848484848,6.966731912120168,1.6219248166748912e-12,True
170,0.25,1.0,0.4823529411764706,6.996357595766753,1.313504860434023e-12,True
175,0.25,1.0,0.4914285714285714,7.375764689976543,8.171241461241152e-14,True
180,0.25,1.0,0.4833333333333333,7.229568912920512,2.422506639732092e-13,True
185,0.25,1.0,0.4810810810810811,7.258545755623952,1.9562129693895258e-13,True
190,0.25,1.0,0.4789473684210526,7.288058004275501,1.5720758028692217e-13,True
195,0.25,1.0,0.4717948717948718,7.152669694644355,4.255484853388225e-13,True
200,0.25,1.0,0.465,7.021870595978444,1.0945688799779418e-12,True
5,0.25,1.0,0.8,2.840187787218772,0.002254349182452,False
10,0.25,1.0,0.7,3.2863353450309964,0.0005075004735565,False
15,0.25,1.0,0.7333333333333333,4.323064756499593,7.693827175581092e-06,True
20,0.25,1.0,0.65,4.131182235954578,1.8045116183751372e-05,True
25,0.25,1.0,0.68,4.965212315030781,3.431297577183301e-07,True
30,0.25,1.0,0.7,5.692099788303083,6.2743237272400165e-09,True
35,0.25,1.0,0.6285714285714286,5.172270386627226,1.15633300601381e-07,True
40,0.25,1.0,0.675,6.207522318391883,2.6913227202385315e-10,True
45,0.25,1.0,0.6444444444444445,6.11070705734948,4.959535004900316e-10,True
50,0.25,1.0,0.64,6.368673331236264,9.533507316916712e-11,True
55,0.25,1.0,0.5818181818181818,5.683042292379118,6.615976544388502e-09,True
60,0.25,1.0,0.5666666666666667,5.664705542999467,7.363861298514962e-09,True
65,0.25,1.0,0.5384615384615384,5.370861555295747,3.9180676703054473e-08,True
70,0.25,1.0,0.5285714285714286,5.382511362870363,3.672686932354452e-08,True
75,0.25,1.0,0.52,5.4,3.3320448511453555e-08,True
80,0.25,1.0,0.5125,5.422176684690384,2.943882138062293e-08,True
85,0.25,1.0,0.4941176470588235,5.197661616006741,1.0090553059782793e-07,True
90,0.25,1.0,0.4888888888888889,5.233793327271588,8.303306531232124e-08,True
95,0.25,1.0,0.4947368421052631,5.508844563159559,1.8059833184480567e-08,True
100,0.25,1.0,0.49,5.542562584220407,1.4903840717117592e-08,True
105,0.25,1.0,0.4761904761904761,5.352643613280605,4.333922998256413e-08,True
110,0.25,1.0,0.4636363636363636,5.174529696093895,1.1424288492989378e-07,True
115,0.25,1.0,0.4521739130434782,5.006951689140939,2.764939959210011e-07,True
120,0.25,1.0,0.4333333333333333,4.638007234913623,1.7589223765268611e-06,True
125,0.25,1.0,0.432,4.699219793398332,1.3057863561538596e-06,True
130,0.25,1.0,0.4307692307692308,4.759875025293233,9.68564346948142e-07,True
135,0.25,1.0,0.4296296296296296,4.819968751499546,7.179035468318773e-07,True
140,0.25,1.0,0.4142857142857143,4.489140335563253,3.575558839452597e-06,True
145,0.25,1.0,0.4,4.171330722922842,1.514129871849068e-05,True
150,0.25,1.0,0.3933333333333333,4.054078878802873,2.51661161588812e-05,True
155,0.25,1.0,0.3935483870967742,4.127276172265498,1.8354272014464712e-05,True
160,0.25,1.0,0.40625,4.564354645876384,2.50516597821715e-06,True
165,0.25,1.0,0.406060606060606,4.629505722247596,1.83269798958996e-06,True
170,0.25,1.0,0.4058823529411764,4.693758893362506,1.3411507585603388e-06,True
175,0.25,1.0,0.4114285714285714,4.931724319333428,4.0753447672070564e-07,True
180,0.25,1.0,0.4055555555555555,4.819712608613674,7.188258512869083e-07,True
185,0.25,1.0,0.4162162162162162,5.2210592277295085,8.895131375918909e-08,True
190,0.25,1.0,0.4105263157894737,5.110017681158685,1.6106433209372994e-07,True
195,0.25,1.0,0.4153846153846154,5.333493587335964,4.8170483601950316e-08,True
200,0.25,1.0,0.415,5.388877434122992,3.54495676146982e-08,True
5,0.25,1.0,0.4,0.7745966692414834,0.2192890130404999,False
10,0.25,1.0,0.5,1.8257418583505536,0.0339445774309145,False
15,0.25,1.0,0.4,1.3416407864998738,0.0898562474394999,False
20,0.25,1.0,0.35,1.0327955589886444,0.1508497912391739,False
25,0.25,1.0,0.4,1.7320508075688772,0.0416322583317751,False
30,0.25,1.0,0.4,1.8973665961010275,0.0288897855617986,False
35,0.25,1.0,0.3714285714285714,1.6590301240125065,0.0485548611295179,False
40,0.25,1.0,0.375,1.8257418583505536,0.0339445774309145,False
45,0.25,1.0,0.3333333333333333,1.2909944487358056,0.0983528012294734,False
50,0.25,1.0,0.3,0.816496580927726,0.2071080891212625,False
55,0.25,1.0,0.2909090909090909,0.7006490497453707,0.2417610299340244,False
60,0.25,1.0,0.3,0.8944271909999159,0.1855466847613488,False
65,0.25,1.0,0.3384615384615385,1.6470642102906956,0.0497724242504578,False
70,0.25,1.0,0.3714285714285714,2.3462229017640044,0.0094823809899692,False
75,0.25,1.0,0.36,2.2,0.0139034475134985,False
80,0.25,1.0,0.3625,2.32379000772445,0.0100683757751731,False
85,0.25,1.0,0.3411764705882353,1.9412953023639636,0.0261112345063739,False
90,0.25,1.0,0.3777777777777777,2.799470849470849,0.002559321900019,False
95,0.25,1.0,0.4105263157894737,3.613328154330463,0.0001511458641487,False
100,0.25,1.0,0.43,4.156921938165305,1.612820728125186e-05,True
105,0.25,1.0,0.4476190476190476,4.676520209497792,1.4589192820491093e-06,True
110,0.25,1.0,0.4454545454545454,4.734144190043351,1.0999065250816289e-06,True
115,0.25,1.0,0.4434782608695652,4.791598928317673,8.272870104519825e-07,True
120,0.25,1.0,0.4583333333333333,5.270462766947299,6.804011454253357e-08,True
125,0.25,1.0,0.472,5.732015352386977,4.9622144171479485e-09,True
130,0.25,1.0,0.4692307692307692,5.7726143923769,3.902546064082912e-09,True
135,0.25,1.0,0.4814814814814814,6.211299937499415,2.6274027398187627e-10,True
140,0.25,1.0,0.4928571428571429,6.636120496050026,1.6102341682255883e-11,True
145,0.25,1.0,0.4896551724137931,6.664539890646839,1.3274714660838072e-11,True
150,0.25,1.0,0.5,7.071067811865475,7.687184222504584e-13,True
155,0.25,1.0,0.4967741935483871,7.095205105130575,6.458167334244537e-13,True
160,0.25,1.0,0.49375,7.12039324756716,5.381251000358134e-13,True
165,0.25,1.0,0.4969696969696969,7.326305172100564,1.1834977442504169e-13,True
170,0.25,1.0,0.5117647058823529,7.881972481306849,1.5543122344752194e-15,True
175,0.25,1.0,0.5142857142857142,8.074061938731719,3.3306690738754696e-16,True
180,0.25,1.0,0.5111111111111111,8.090231878744381,2.220446049250313e-16,True
185,0.25,1.0,0.5081081081081081,8.10749847557997,2.220446049250313e-16,True
190,0.25,1.0,0.5157894736842106,8.460848947492249,0.0,True
195,0.25,1.0,0.5128205128205128,8.475706863595912,0.0,True
200,0.25,1.0,0.515,8.654863757833896,0.0,True
5,0.25,1.0,0.6,1.807392228230128,0.0353505724329914,False
10,0.25,1.0,0.3,0.3651483716701107,0.3575003273440446,False
15,0.25,1.0,0.4,1.3416407864998738,0.0898562474394999,False
20,0.25,1.0,0.5,2.581988897471611,0.0049116372537596,False
25,0.25,1.0,0.52,3.117691453623979,0.0009113675831957,False
30,0.25,1.0,0.5,3.162277660168379,0.0007827011290012,False
35,0.25,1.0,0.4857142857142857,3.2204702407301595,0.0006399023965153,False
40,0.25,1.0,0.475,3.2863353450309964,0.0005075004735565,False
45,0.25,1.0,0.4666666666666667,3.3565855667130946,0.0003945564945078,False
50,0.25,1.0,0.48,3.75588427226754,8.636525148408847e-05,False
55,0.25,1.0,0.4909090909090909,4.126044404056072,1.8452802024837567e-05,True
60,0.25,1.0,0.4666666666666667,3.8758511609996353,5.312631067222462e-05,False
65,0.25,1.0,0.4769230769230769,4.225077756832654,1.1942914476925637e-05,True
70,0.25,1.0,0.4714285714285714,4.278406467922596,9.411802762482324e-06,True
75,0.25,1.0,0.4666666666666667,4.333333333333333,7.343423836903007e-06,True
80,0.25,1.0,0.45,4.131182235954578,1.8045116183751372e-05,True
85,0.25,1.0,0.4352941176470588,3.945213033836442,3.9864531795164027e-05,False
90,0.25,1.0,0.4333333333333333,4.016632088371218,2.951789024796536e-05,True
95,0.25,1.0,0.431578947368421,4.087207256537737,2.182985301035778e-05,True
100,0.25,1.0,0.43,4.156921938165305,1.612820728125186e-05,True
105,0.25,1.0,0.4380952380952381,4.451145741570187,4.270667335548595e-06,True
110,0.25,1.0,0.4181818181818181,4.073565930967535,2.314936839287185e-05,True
115,0.25,1.0,0.417391304347826,4.145540645847874,1.6950642729662846e-05,True
120,0.25,1.0,0.425,4.427188724235731,4.773459922668977e-06,True
125,0.25,1.0,0.44,4.905778905196062,4.652865148724317e-07,True
130,0.25,1.0,0.4461538461538462,5.1649707721267,1.2023824824680673e-07,True
135,0.25,1.0,0.4444444444444444,5.217491947499509,9.068105288889684e-08,True
140,0.25,1.0,0.4357142857142857,5.0746803793323725,1.940739382533252e-07,True
145,0.25,1.0,0.4344827586206896,5.13025732589361,1.4467318065758408e-07,True
150,0.25,1.0,0.4466666666666666,5.562573345334173,1.3291262312975505e-08,True
155,0.25,1.0,0.432258064516129,5.2402495220899015,8.017980779317925e-08,True
160,0.25,1.0,0.425,5.11207720338155,1.5931777319622142e-07,True
165,0.25,1.0,0.4242424242424242,5.168865612218189,1.1775958586035529e-07,True
170,0.25,1.0,0.4294117647058823,5.402250801794581,3.2904923896737166e-08,True
175,0.25,1.0,0.4342857142857143,5.630021568088604,9.009354373645806e-09,True
180,0.25,1.0,0.4333333333333333,5.680375574437545,6.719964695811598e-09,True
185,0.25,1.0,0.427027027027027,5.560640315711916,1.3439332313680552e-08,True
190,0.25,1.0,0.4263157894736842,5.612642371108719,9.96300730804478e-09,True
195,0.25,1.0,0.4256410256410256,5.664252879573853,7.383325062448875e-09,True
200,0.25,1.0,0.415,5.388877434122992,3.54495676146982e-08,True
5,0.25,1.0,0.2,-0.2581988897471611,0.6018732926311803,False
10,0.25,1.0,0.3,0.3651483716701107,0.3575003273440446,False
15,0.25,1.0,0.3333333333333333,0.7453559924999299,0.228028270125128,False
20,0.25,1.0,0.45,2.065591117977289,0.0194335519062086,False
25,0.25,1.0,0.48,2.6558112382722783,0.0039558943403557,False
30,0.25,1.0,0.5,3.162277660168379,0.0007827011290012,False
35,0.25,1.0,0.5142857142857142,3.610830269909573,0.0001526091813328,False
40,0.25,1.0,0.5,3.651483716701108,0.0001303648164276,False
45,0.25,1.0,0.4888888888888889,3.700850753042643,0.0001074389185953,False
50,0.25,1.0,0.52,4.409081537009721,5.190496920048915e-06,True
55,0.25,1.0,0.5636363636363636,5.3716427147145085,3.9011291086410444e-08,True
60,0.25,1.0,0.5333333333333333,5.068420748999523,2.005649664127418e-07,True
65,0.25,1.0,0.5384615384615384,5.370861555295747,3.9180676703054473e-08,True
70,0.25,1.0,0.5428571428571428,5.658537586607305,7.633414123020543e-09,True
75,0.25,1.0,0.52,5.4,3.3320448511453555e-08,True
80,0.25,1.0,0.5,5.163977794943222,1.2087819412087697e-07,True
85,0.25,1.0,0.5176470588235295,5.698641048874861,6.038309741107639e-09,True
90,0.25,1.0,0.5,5.477225575051661,2.1602315269930727e-08,True
95,0.25,1.0,0.4842105263157895,5.271905012055922,6.750747716388616e-08,True
100,0.25,1.0,0.47,5.080682368868707,1.880407466403611e-07,True
105,0.25,1.0,0.4666666666666667,5.127269145353,1.4698755634867666e-07,True
110,0.25,1.0,0.4818181818181818,5.614915202144439,9.832933134390489e-09,True
115,0.25,1.0,0.4782608695652174,5.653009971610738,7.883107833173142e-09,True
120,0.25,1.0,0.4916666666666666,6.1137368096588665,4.866238523248967e-10,True
125,0.25,1.0,0.504,6.558251799577893,2.7221114251574363e-11,True
130,0.25,1.0,0.5,6.582805886043833,2.308264690498163e-11,True
135,0.25,1.0,0.5111111111111111,7.00634632949934,1.223132706229535e-12,True
140,0.25,1.0,0.5142857142857142,7.221660539819146,2.567945855957987e-13,True
145,0.25,1.0,0.5241379310344828,7.623466493617608,1.2323475573339238e-14,True
150,0.25,1.0,0.52,7.636753236814713,1.1102230246251564e-14,True
155,0.25,1.0,0.5096774193548387,7.466196221738709,4.1300296516055823e-14,True
160,0.25,1.0,0.50625,7.48554161923727,3.5638159090467525e-14,True
165,0.25,1.0,0.4909090909090909,7.146518542110366,4.4497738826976274e-13,True
170,0.25,1.0,0.4941176470588235,7.350603549982791,9.85878045867139e-14,True
175,0.25,1.0,0.4857142857142857,7.201190377787749,2.9842794901924213e-13,True
180,0.25,1.0,0.4888888888888889,7.401701506085286,6.72795152922845e-14,True
185,0.25,1.0,0.4918918918918919,7.598126843606359,1.5099033134902132e-14,True
190,0.25,1.0,0.4842105263157895,7.45559956759218,4.4741987892393815e-14,True
195,0.25,1.0,0.4871794871794871,7.648808633001188,1.021405182655144e-14,True
200,0.25,1.0,0.485,7.675067860720625,8.215650382226158e-15,True
5,0.25,0.5,0.4,0.7745966692414834,0.2192890130404999,False
10,0.25,0.5,0.4,1.095445115010332,0.1366608391461491,False
15,0.25,0.5,0.3333333333333333,0.7453559924999299,0.228028270125128,False
20,0.25,0.5,0.25,0.0,0.5,False
25,0.25,0.5,0.2,-0.5773502691896257,0.7181485691746134,False
5,0.25,0.5,0.4,0.7745966692414834,0.2192890130404999,False
10,0.25,0.5,0.5,1.8257418583505536,0.0339445774309145,False
15,0.25,0.5,0.4666666666666667,1.9379255804998177,0.0263161512828703,False
20,0.25,0.5,0.35,1.0327955589886444,0.1508497912391739,False
25,0.25,0.5,0.28,0.3464101615137754,0.364517244769402,False
30,0.25,0.5,0.3,0.6324555320336759,0.263544628432769,False
35,0.25,0.5,0.2571428571428571,0.0975900072948533,0.4611289298260309,False
40,0.25,0.5,0.275,0.3651483716701107,0.3575003273440446,False
45,0.25,0.5,0.2666666666666666,0.2581988897471611,0.3981267073688196,False
50,0.25,0.5,0.24,-0.1632993161855452,0.564858613859482,False
55,0.25,0.5,0.2363636363636363,-0.2335496832484568,0.5923327028223861,False
60,0.25,0.5,0.2666666666666666,0.2981423969999719,0.382797241997882,False
65,0.25,0.5,0.2769230769230769,0.5012804118276031,0.3080868945086021,False
70,0.25,0.5,0.2714285714285714,0.4140393356054125,0.3394226497121591,False
75,0.25,0.5,0.2666666666666666,0.3333333333333333,0.3694413401817636,False
80,0.25,0.5,0.2625,0.2581988897471611,0.3981267073688196,False
85,0.25,0.5,0.2823529411764706,0.6888467201936644,0.2454598655955351,False
90,0.25,0.5,0.2888888888888888,0.8520128672302585,0.1971034752339659,False
95,0.25,0.5,0.2842105263157894,0.77005354108682,0.2206340666644648,False
100,0.25,0.5,0.28,0.6928203230275508,0.2442111583112969,False
105,0.25,0.5,0.2666666666666666,0.3944053188733077,0.3466409087522405,False
110,0.25,0.5,0.2636363636363636,0.3302891295379082,0.3705907529368021,False
115,0.25,0.5,0.2608695652173913,0.2691909510290827,0.3938913716917123,False
120,0.25,0.5,0.2833333333333333,0.8432740427115678,0.1995375982741186,False
125,0.25,0.5,0.288,0.9811557810392124,0.1632579631514583,False
130,0.25,0.5,0.2923076923076923,1.1140133037920334,0.1326367396582722,False
135,0.25,0.5,0.2814814814814815,0.8447367914999205,0.1991289063847463,False
140,0.25,0.5,0.2785714285714286,0.7807200583588266,0.2174835803072141,False
145,0.25,0.5,0.2827586206896552,0.91098027282223,0.1811528839687552,False
150,0.25,0.5,0.28,0.848528137423857,0.198071954576037,False
155,0.25,0.5,0.2774193548387096,0.7883561227922861,0.2152442141309758,False
160,0.25,0.5,0.28125,0.9128709291752768,0.1806552142630894,False
165,0.25,0.5,0.2848484848484848,1.033773122443638,0.1506211197541309,False
170,0.25,0.5,0.2941176470588235,1.328422328310143,0.0920193135982127,False
175,0.25,0.5,0.2971428571428571,1.44023807555755,0.0749000271468152,False
180,0.25,0.5,0.2888888888888888,1.2049281521534183,0.1141155197645322,False
185,0.25,0.5,0.2918918918918919,1.3158767159318274,0.0941077124784671,False
190,0.25,0.5,0.3,1.5916448515084427,0.0557322631231591,False
195,0.25,0.5,0.2974358974358974,1.5297617266002377,0.0630378592202751,False
200,0.25,0.5,0.3,1.632993161855452,0.0512352174298746,False
5,0.25,0.5,0.2,-0.2581988897471611,0.6018732926311803,False
10,0.25,0.5,0.2,-0.3651483716701107,0.6424996726559554,False
15,0.25,0.5,0.2,-0.4472135954999579,0.6726395769907114,False
20,0.25,0.5,0.2,-0.5163977794943222,0.6972116918323268,False
25,0.25,0.5,0.28,0.3464101615137754,0.364517244769402,False
30,0.25,0.5,0.3,0.6324555320336759,0.263544628432769,False
35,0.25,0.5,0.3142857142857143,0.8783100656536799,0.1898877374204746,False
40,0.25,0.5,0.3,0.7302967433402214,0.2326044092260708,False
45,0.25,0.5,0.2888888888888888,0.6024640760767093,0.2734326344779197,False
50,0.25,0.5,0.28,0.4898979485566356,0.312103057383203,False
55,0.25,0.5,0.2909090909090909,0.7006490497453707,0.2417610299340244,False
60,0.25,0.5,0.2666666666666666,0.2981423969999719,0.382797241997882,False
65,0.25,0.5,0.2769230769230769,0.5012804118276031,0.3080868945086021,False
70,0.25,0.5,0.2857142857142857,0.6900655593423543,0.2450764802079125,False
75,0.25,0.5,0.32,1.4,0.080756659233771,False
80,0.25,0.5,0.325,1.5491933384829668,0.060667625179241,False
85,0.25,0.5,0.3058823529411765,1.1898261530617842,0.1170573640441421,False
90,0.25,0.5,0.3,1.0954451150103324,0.136660839146149,False
95,0.25,0.5,0.2842105263157894,0.77005354108682,0.2206340666644648,False
100,0.25,0.5,0.27,0.4618802153517005,0.3220836113418551,False
105,0.25,0.5,0.2857142857142857,0.8451542547285166,0.1990123597534689,False
110,0.25,0.5,0.2909090909090909,0.9908673886137246,0.1608751691194458,False
115,0.25,0.5,0.2956521739130435,1.1306019943221477,0.1291113238707839,False
120,0.25,0.5,0.3,1.2649110640673518,0.1029516053660342,False
125,0.25,0.5,0.312,1.600833116432399,0.0547069433034248,False
130,0.25,0.5,0.3076923076923077,1.5191090506255,0.0643675244789739,False
135,0.25,0.5,0.3037037037037037,1.4410215854998645,0.0747892923536948,False
140,0.25,0.5,0.3071428571428571,1.5614401167176533,0.0592099713540621,False
145,0.25,0.5,0.296551724137931,1.2945509140105371,0.0977375973969156,False
150,0.25,0.5,0.3,1.414213562373095,0.0786496035251426,False
155,0.25,0.5,0.3096774193548387,1.7158339143126229,0.0430962224934264,False
160,0.25,0.5,0.30625,1.6431676725154982,0.0501741232311454,False
165,0.25,0.5,0.3151515151515151,1.9327062723946276,0.0266361960363437,False
170,0.25,0.5,0.3058823529411765,1.6826682825261812,0.0462196625268274,False
175,0.25,0.5,0.3142857142857143,1.9639610121239317,0.0247673067178133,False
180,0.25,0.5,0.3111111111111111,1.893458524812515,0.0291484594072513,False
185,0.25,0.5,0.3135135135135135,1.9950388918966413,0.0230193191263956,False
190,0.25,0.5,0.3105263157894737,1.9267279781417992,0.0270067696066921,False
195,0.25,0.5,0.3128205128205128,2.025900664957072,0.0213874825493268,False
200,0.25,0.5,0.315,2.122891110412088,0.0168814887767018,False
5,0.25,0.5,0.6,1.807392228230128,0.0353505724329914,False
10,0.25,0.5,0.5,1.8257418583505536,0.0339445774309145,False
15,0.25,0.5,0.4,1.3416407864998738,0.0898562474394999,False
20,0.25,0.5,0.45,2.065591117977289,0.0194335519062086,False
25,0.25,0.5,0.4,1.7320508075688772,0.0416322583317751,False
30,0.25,0.5,0.3666666666666666,1.4757295747452437,0.0700082515985844,False
35,0.25,0.5,0.3714285714285714,1.6590301240125065,0.0485548611295179,False
40,0.25,0.5,0.35,1.4605934866804429,0.0720635174080076,False
45,0.25,0.5,0.3333333333333333,1.2909944487358056,0.0983528012294734,False
50,0.25,0.5,0.32,1.1430952132988164,0.1264995307373422,False
55,0.25,0.5,0.2909090909090909,0.7006490497453707,0.2417610299340244,False
60,0.25,0.5,0.3,0.8944271909999159,0.1855466847613488,False
65,0.25,0.5,0.3538461538461538,1.9335101599064688,0.0265866913567891,False
70,0.25,0.5,0.3571428571428571,2.070196678027062,0.0192169651183908,False
75,0.25,0.5,0.36,2.2,0.0139034475134985,False
80,0.25,0.5,0.375,2.581988897471611,0.0049116372537596,False
85,0.25,0.5,0.3764705882352941,2.692764451666143,0.0035431156506329,False
90,0.25,0.5,0.3888888888888889,3.042903097250923,0.0011715388551879,False
95,0.25,0.5,0.3894736842105263,3.1394490521231893,0.0008463292254843,False
100,0.25,0.5,0.38,3.0022213997860536,0.0013400858640342,False
105,0.25,0.5,0.3809523809523809,3.0988989340045605,0.0009712063416561,False
110,0.25,0.5,0.3818181818181818,3.1927949188664457,0.0007045148913529,False
115,0.25,0.5,0.3826086956521739,3.2841296025548097,0.0005114893384543,False
120,0.25,0.5,0.3916666666666666,3.583914681524164,0.000169241345158,False
125,0.25,0.5,0.376,3.25330601081423,0.0005703529084348,False
130,0.25,0.5,0.3769230769230769,3.3420399113761,0.0004158255081629,False
135,0.25,0.5,0.3703703703703703,3.229875967499696,0.0006192196601465,False
140,0.25,0.5,0.3571428571428571,2.9277002188456,0.0017073955890589,False
145,0.25,0.5,0.3724137931034483,3.404189440546228,0.0003318035639408,False
150,0.25,0.5,0.3666666666666666,3.2998316455372216,0.0004837142251239,False
155,0.25,0.5,0.3612903225806451,3.199798380745161,0.0006876187710949,False
160,0.25,0.5,0.3625,3.2863353450309964,0.0005075004735565,False
165,0.25,0.5,0.3636363636363636,3.3709993123162105,0.0003744802238194,False
170,0.25,0.5,0.3705882352941176,3.631021030714391,0.0001411510884206,False
175,0.25,0.5,0.3714285714285714,3.709704134011871,0.0001037507970309,False
180,0.25,0.5,0.3666666666666666,3.614784456460256,0.0001502988037203,False
185,0.25,0.5,0.3621621621621622,3.5231537878174737,0.0002132219188092,False
190,0.25,0.5,0.3631578947368421,3.602143611308581,0.0001578019593826,False
195,0.25,0.5,0.3641025641025641,3.6796971261465177,0.0001167555627311,False
